SK_ID_CURR,TARGET
100001,0.08775037083164701
100005,0.16395691594367826
100013,0.11023764926710175
100028,0.07657538867236535
100038,0.15492396176337916
100042,0.07490938135283065
100057,0.10707879260575534
100065,0.14412695141487286
100066,0.061665918292426465
100067,0.12066427808944137
100074,0.09137688225467627
100090,0.1445410549490164
100091,0.14028383538718908
100092,0.13157598612195806
100106,0.18450510625686023
100107,0.1365742304947338
100109,0.13157989191839256
100117,0.1078697334259643
100128,0.087090313173064
100141,0.11537790491698864
100150,0.08880691579547176
100168,0.09224531523996264
100169,0.06372529363754544
100170,0.10424587420415604
100171,0.12159606720290435
100172,0.1520242347834742
100184,0.10229484779177031
100187,0.08572973284655325
100212,0.10905645713633415
100222,0.11108083607632967
100223,0.07732911913587574
100232,0.09156341758513994
100241,0.16100175444336237
100245,0.09753623460501704
100253,0.07848608860729686
100256,0.11013331488977465
100271,0.07888839556066919
100278,0.12510612725109654
100280,0.08826328148445196
100306,0.17404236541736362
100311,0.13910434703001887
100312,0.09129249254010137
100330,0.09288517047473471
100331,0.11722485702936579
100352,0.12338529843413873
100358,0.12290920880409834
100367,0.11565558186944286
100382,0.10202412674487547
100384,0.08933214617331084
100385,0.13914184016452077
100386,0.11108385473080551
100399,0.09850860781424298
100404,0.08654212059681816
100416,0.09257878262978289
100422,0.15778375459668803
100426,0.09982128167333328
100438,0.08088568705526014
100444,0.13244149235160674
100445,0.14947431079199416
100446,0.13578574178876496
100447,0.09064282737180678
100450,0.10486300558216295
100466,0.12138593668126524
100483,0.09240173022095156
100484,0.0743393461811092
100494,0.09864733918538698
100510,0.15609113541170877
100512,0.08620459811895834
100517,0.08813459339903046
100548,0.08492672980022749
100551,0.09622533436440964
100552,0.1487035310515661
100553,0.1025550226682899
100561,0.11108509722725547
100568,0.14294152328106294
100569,0.08783809200901414
100591,0.12240517845810725
100592,0.0669437612028923
100602,0.12545273266541726
100607,0.10282755735781998
100613,0.11747101062077227
100617,0.0942389113142485
100618,0.11520661477011179
100622,0.18910190521193268
100625,0.14824249139838488
100677,0.10469526147425054
100699,0.09434972952570268
100702,0.1553157877693374
100711,0.10753690277117499
100729,0.17200443924007863
100740,0.1374603774943167
100744,0.12247477356252882
100745,0.120836986497132
100747,0.114283917646483
100751,0.1374736624615667
100752,0.11714463455538959
100753,0.1714449195907106
100754,0.12818903118148592
100760,0.14358530037871828
100762,0.12222713713457288
100763,0.09118783947811408
100765,0.09521423213545731
100770,0.11603211743938115
100772,0.10367574077418071
100777,0.10258381025659574
100791,0.08403492386870519
100792,0.07579708865799029
100797,0.11281036143960388
100823,0.11307075758226418
100826,0.11425498768086957
100830,0.0919772500494842
100836,0.15912354178653185
100872,0.09866698849873151
100910,0.1062638434335846
100913,0.08471069145449807
100918,0.09365334023791384
100931,0.07655398622628676
100952,0.14199374887620733
100953,0.13995425665931358
100965,0.13816661513935954
100970,0.10924316787058866
100982,0.1371993554681359
100983,0.10898111938198916
100984,0.08114534032759199
100987,0.13704098984886848
100997,0.10660038533885377
100998,0.15434013325841836
101002,0.13054504340668552
101005,0.1571874613004869
101008,0.14597546275449097
101020,0.12124325668707198
101021,0.11855170043879826
101024,0.11321936440022615
101025,0.14904893783602247
101026,0.13029626508865913
101031,0.11756433193594797
101041,0.07548804559839972
101051,0.08245357651472854
101055,0.11022942712262032
101056,0.15061112190422501
101057,0.11929337440655555
101064,0.10213796054104744
101079,0.10821863878667358
101087,0.10977267094581548
101090,0.08945835076401962
101092,0.10900667733476457
101097,0.12721579606254926
101099,0.08223348919369773
101107,0.11538175235698662
101118,0.1170644900808701
101125,0.12100182815596505
101126,0.10167140117522722
101128,0.12365815560215626
101136,0.14783865130707363
101140,0.12842234676502529
101149,0.09979018904392048
101160,0.1115692185814325
101169,0.15358065482632513
101181,0.0958376259039767
101186,0.07419726896232444
101190,0.126054622965917
101193,0.13607732114647517
101194,0.10849246975789298
101198,0.11696510508051615
101200,0.09730285761366446
101204,0.1258604304509109
101211,0.11033418153014397
101213,0.09995251668450346
101223,0.08542151166974296
101225,0.10987627326387482
101237,0.10370142427188284
101243,0.11043269015787885
101244,0.12690732824862708
101258,0.09996959475893175
101259,0.17787446725033312
101268,0.13167567407335348
101269,0.09097172255819105
101271,0.14399880754684413
101279,0.10082554206071014
101281,0.12584963163296256
101287,0.08977365945280691
101292,0.1287288731283817
101294,0.09962997275838915
101296,0.09221558405630316
101297,0.10191576824062182
101299,0.07509789808332694
101301,0.10082969740333617
101305,0.10723990306514047
101308,0.08239217270592686
101318,0.07754430818582553
101327,0.1341781474307694
101329,0.1255558542867214
101332,0.08938876130437855
101337,0.11928216944779992
101343,0.08226802324857858
101345,0.10082883691100918
101346,0.11841051063223607
101353,0.0712475098149932
101354,0.13044295261618993
101355,0.12490661456510067
101356,0.08204148752479104
101362,0.12927622851251908
101363,0.14762468782493338
101365,0.10790838848520708
101366,0.12604766893374209
101367,0.1385441150729089
101368,0.06997125845853419
101374,0.14113302044795292
101380,0.08007677481961002
101383,0.09444741876892739
101398,0.07528750412894941
101399,0.16624496741995182
101401,0.12261109637954912
101412,0.12006845458475174
101426,0.13982217736981925
101427,0.16062993785822705
101428,0.12126745920696114
101429,0.129935070255268
101434,0.09159139920389141
101440,0.110463893038086
101448,0.12206707868485162
101449,0.10752780230140374
101465,0.08836820527599762
101467,0.08582991475180238
101472,0.16735965913665798
101478,0.11427763329424759
101497,0.1130917673386131
101504,0.08771399653634439
101547,0.10102567578645981
101548,0.1194019236141678
101555,0.10317243118853141
101570,0.11624541380853637
101572,0.09211790421853643
101578,0.097248752008611
101580,0.1385699310679503
101588,0.12121289169083124
101602,0.09374191768219735
101610,0.12013952511301203
101614,0.14676730658673956
101616,0.11858047212516556
101643,0.11526299906856166
101644,0.12903905902794693
101649,0.1100812628886686
101650,0.12384667672770851
101665,0.08762791216293918
101667,0.14657643992977823
101669,0.08142354784531507
101674,0.15454567491857849
101675,0.1122886192053737
101678,0.13646757862689723
101682,0.0921264312587669
101686,0.12952750527192086
101697,0.15495571779996592
101700,0.1107155037031443
101711,0.09808232624621355
101714,0.07001576118164156
101715,0.12918396566282556
101728,0.12287789007008693
101732,0.09661460836340677
101757,0.12772311604920672
101758,0.11726295039434194
101759,0.12537554122810496
101762,0.06634201689853315
101764,0.09372789748136999
101780,0.13672651208455605
101784,0.11729961613347724
101789,0.09377244792383277
101816,0.11638178265849615
101819,0.0776930388289664
101827,0.060811915937338666
101863,0.1111236576969381
101867,0.12720606665462844
101870,0.09113605707655506
101873,0.13204254227697418
101878,0.11835273528961786
101879,0.07927593761746794
101880,0.0897793827385687
101887,0.12684723816467366
101897,0.08736045153490427
101901,0.07704642977705155
101903,0.16772173577720076
101920,0.09778874123152073
101921,0.10187170679173964
101922,0.11254557688257932
101961,0.17205803187729812
101962,0.0936490777190564
101971,0.09275755066442025
101976,0.1494631448738208
102002,0.11980355821018929
102005,0.08469107186507521
102007,0.17584645593587578
102017,0.09462869671770806
102019,0.1518947316993082
102029,0.07843650904250492
102051,0.1073939530978569
102052,0.08345863663193763
102054,0.09776741539801528
102062,0.1435347659962932
102067,0.13657418278685088
102068,0.11626380299167731
102070,0.08811233504155677
102090,0.10720972105390868
102092,0.15865112971176712
102099,0.1473280511374195
102100,0.06755605599630068
102112,0.12008637994541452
102113,0.11453922690777406
102122,0.1350331593867476
102123,0.10499585006924747
102125,0.08987810432600578
102126,0.1260385279888009
102146,0.1119208000495407
102147,0.13356263911087962
102151,0.10077069155885943
102158,0.11629079545661357
102159,0.10079060229608153
102162,0.08350077236818029
102165,0.0950056579885022
102166,0.13016825008413388
102174,0.08552100351555113
102193,0.17808325099420408
102198,0.11781911995860224
102205,0.13385603369074447
102206,0.12278575946168131
102218,0.11641978237473645
102221,0.12044040183683427
102230,0.11301700450941934
102238,0.10260766715012441
102248,0.09177687662495189
102252,0.12120981477652742
102259,0.08716281192876615
102262,0.12153796958492928
102273,0.09923951746101334
102286,0.12474425409707081
102293,0.10765719842801563
102294,0.07328975168463593
102296,0.09000554472383222
102298,0.1258888362521178
102303,0.10182914994029894
102309,0.12363819067433791
102315,0.08223050182752074
102340,0.10129136287078527
102342,0.09408572369415531
102344,0.12114211537292706
102346,0.132074180179925
102347,0.0929130446074895
102374,0.14434217679285966
102380,0.12656696105116247
102387,0.09918128294428073
102393,0.09105086915459562
102403,0.10464579029321774
102413,0.11193334018620073
102414,0.08351807270679691
102415,0.1024010367429007
102416,0.09833426128431087
102439,0.11894250709555487
102441,0.10300128026419911
102443,0.09095471796729637
102444,0.12560577733050945
102445,0.1662615728787315
102448,0.0880622892097539
102449,0.11984857921513128
102450,0.15738127446578914
102456,0.08899568683979339
102458,0.11771644773140123
102459,0.09642112890945718
102465,0.06832356492739276
102470,0.151083046564689
102471,0.07569278642798734
102475,0.1428005642655508
102476,0.1396380245403901
102506,0.08280054272096828
102509,0.0949966071170698
102519,0.11164164487946426
102522,0.0882392914584815
102545,0.09318813696684426
102549,0.13976544179622796
102562,0.08625639232816026
102563,0.1012801298194972
102568,0.13271684949595233
102582,0.12912980126534057
102592,0.0674944995016488
102597,0.09643151513172318
102605,0.1262949344835338
102614,0.11276253994284505
102617,0.1146914721662366
102634,0.08042574350995721
102652,0.08102424821876657
102655,0.05577463333904759
102671,0.08202937868409951
102694,0.10917947997998993
102701,0.11434746399625938
102703,0.06555411761342653
102704,0.09410354476786296
102713,0.05274072229819684
102720,0.11991395041097623
102731,0.08702865509035684
102733,0.08764469776482836
102749,0.14220614087378855
102755,0.09576578213393454
102763,0.09202080123763062
102770,0.1265611888372698
102772,0.11654695406624113
102799,0.11776282498664246
102838,0.1048468786360516
102854,0.10873633574014621
102862,0.1513935576699562
102863,0.11994978333768473
102867,0.09028043148309149
102868,0.08529051266372688
102878,0.11350943634452766
102887,0.10545909499033301
102898,0.1403044967497141
102904,0.10140834432948151
102912,0.1509486227726564
102919,0.0888037544273391
102927,0.08740530344819673
102932,0.11803019753284312
102933,0.15931860104635662
102935,0.0812789724587757
102958,0.12604704665567532
102969,0.11314578197309676
102971,0.10050601804419247
102975,0.08498231996596971
102979,0.12314817077881914
102982,0.07459554762905553
102987,0.14543065521771417
102989,0.10199636152128339
102995,0.12162760167359661
102996,0.10734750391783701
103000,0.0792188697288982
103001,0.13020376886845328
103004,0.10911236218142704
103010,0.10394776216346459
103025,0.12684526601804322
103029,0.11578484309322774
103046,0.11183395418218661
103056,0.10624092537499397
103062,0.10612256436313103
103078,0.12438545421415755
103083,0.0776257531936499
103092,0.11880798157243051
103096,0.09788697175505061
103097,0.13801783669700574
103102,0.14978235022504421
103112,0.1025737533541208
103132,0.08237259106853967
103144,0.09751755417391827
103145,0.09349822167764694
103146,0.0805881110952662
103147,0.1298458012585299
103158,0.10429858448052697
103171,0.12994588742270105
103173,0.07599579654945716
103184,0.1092249636494843
103195,0.11913050745744107
103196,0.07496834087679585
103206,0.09102483898073795
103230,0.11510521238130965
103231,0.12473561441433723
103232,0.11837893034729689
103239,0.16926063264519942
103240,0.10771063160900694
103243,0.0902899142722213
103252,0.1165390035645995
103258,0.09558489224559988
103259,0.11827312707338576
103279,0.08803311848477083
103280,0.0682589760771739
103286,0.10873917237577445
103287,0.1550570938427293
103290,0.10966355876209445
103298,0.11807431975130316
103315,0.0710122561154475
103319,0.10054471503879676
103334,0.13831594545663534
103336,0.13985574050892977
103345,0.11170993448096336
103368,0.10039700580920011
103371,0.1300305608213602
103377,0.08526337574387621
103398,0.08431062614288533
103404,0.08293834808871274
103408,0.12234198188888873
103410,0.09181572924155712
103418,0.09987931456996453
103420,0.13302678421056235
103432,0.1294315219363594
103433,0.09861360932595187
103436,0.08675934046344576
