SK_ID_CURR,TARGET
100001,0.03811081
100005,0.21599014
100013,0.049038835
100028,0.016567279
100038,0.18430628
100042,0.08768549
100057,0.01711782
100065,0.042681217
100066,0.0048629064
100067,0.21707915
100074,0.029049719
100090,0.025490277
100091,0.17434822
100092,0.038948458
100106,0.038839266
100107,0.1684054
100109,0.05562437
100117,0.027857423
100128,0.07355122
100141,0.047914874
100150,0.032792773
100168,0.004502751
100169,0.054900214
100170,0.30326816
100171,0.028146433
100172,0.15613863
100184,0.0900749
100187,0.036432225
100212,0.012081988
100222,0.027310422
100223,0.022609264
100232,0.007030702
100241,0.13337952
100245,0.04026654
100253,0.045696586
100256,0.05603047
100271,0.01649021
100278,0.3859008
100280,0.00823978
100306,0.18866321
100311,0.074292324
100312,0.023568396
100330,0.097260654
100331,0.04069
100352,0.10539241
100358,0.03431295
100367,0.018892016
100382,0.07764861
100384,0.025321882
100385,0.07952236
100386,0.016995162
100399,0.05951077
100404,0.05014637
100416,0.005337909
100422,0.033515394
100426,0.041463476
100438,0.026977688
100444,0.118973844
100445,0.15563819
100446,0.05459401
100447,0.011010824
100450,0.12465033
100466,0.007512348
100483,0.017331203
100484,0.0074333707
100494,0.031791925
100510,0.06270625
100512,0.016848508
100517,0.02923047
100548,0.05174993
100551,0.04341532
100552,0.057026766
100553,0.02572852
100561,0.18717702
100568,0.39069772
100569,0.009747536
100591,0.15186903
100592,0.03180074
100602,0.020143004
100607,0.037069894
100613,0.088138334
100617,0.071514755
100618,0.03721768
100622,0.037475392
100625,0.066976845
100677,0.11895672
100699,0.033991437
100702,0.35405755
100711,0.037502132
100729,0.09849857
100740,0.18821898
100744,0.080617204
100745,0.04103565
100747,0.0878362
100751,0.3939539
100752,0.017756632
100753,0.21935649
100754,0.29499716
100760,0.033353962
100762,0.034176525
100763,0.01551564
100765,0.012318144
100770,0.062357366
100772,0.023125835
100777,0.006889895
100791,0.005683026
100792,0.0110307755
100797,0.05301668
100823,0.02689331
100826,0.061093096
100830,0.034039933
100836,0.28273305
100872,0.08568918
100910,0.018803068
100913,0.12941526
100918,0.010240731
100931,0.007734832
100952,0.035623297
100953,0.021184085
100965,0.18472542
100970,0.056811973
100982,0.28343418
100983,0.19755872
100984,0.058903564
100987,0.07086512
100997,0.044094656
100998,0.20698564
101002,0.022519816
101005,0.28318608
101008,0.31867918
101020,0.023540348
101021,0.07007934
101024,0.017400905
101025,0.17145722
101026,0.010708058
101031,0.01819306
101041,0.018550169
101051,0.0053535164
101055,0.109947324
101056,0.3467524
101057,0.027495692
101064,0.011973576
101079,0.048466396
101087,0.005980506
101090,0.014753552
101092,0.12207055
101097,0.16981931
101099,0.023503853
101107,0.11292795
101118,0.05291094
101125,0.10971222
101126,0.004967951
101128,0.0054452186
101136,0.1264703
101140,0.0428713
101149,0.074365534
101160,0.124090515
101169,0.120714955
101181,0.04848688
101186,0.0027794682
101190,0.041848525
101193,0.16595243
101194,0.08508021
101198,0.07186443
101200,0.0053169467
101204,0.029182749
101211,0.048362907
101213,0.044337325
101223,0.023069121
101225,0.15556544
101237,0.047659557
101243,0.12057577
101244,0.048215393
101258,0.021977315
101259,0.104808465
101268,0.06254444
101269,0.031999458
101271,0.012426932
101279,0.014351755
101281,0.3126478
101287,0.04825796
101292,0.049654834
101294,0.027597316
101296,0.08345401
101297,0.0059058284
101299,0.013014419
101301,0.057460383
101305,0.11190956
101308,0.09311691
101318,0.008447836
101327,0.19440284
101329,0.010200221
101332,0.056832198
101337,0.17516278
101343,0.03156409
101345,0.023950238
101346,0.0059600207
101353,0.0053691273
101354,0.14749676
101355,0.18759805
101356,0.025246061
101362,0.100433454
101363,0.4099347
101365,0.0051305
101366,0.07703407
101367,0.32589704
101368,0.008664072
101374,0.16291425
101380,0.005063175
101383,0.046787888
101398,0.014921308
101399,0.21953698
101401,0.32883912
101412,0.044476915
101426,0.05012177
101427,0.4588124
101428,0.17072251
101429,0.098240934
101434,0.021358527
101440,0.3372986
101448,0.09448751
101449,0.03397894
101465,0.04170842
101467,0.030557878
101472,0.035717063
101478,0.36627242
101497,0.055632427
101504,0.01256495
101547,0.026078753
101548,0.08502987
101555,0.08635897
101570,0.00997795
101572,0.024228046
101578,0.053800553
101580,0.15423734
101588,0.1574471
101602,0.047332488
101610,0.046886016
101614,0.05123007
101616,0.02321183
101643,0.17300653
101644,0.019130724
101649,0.010233903
101650,0.050358612
101665,0.0119552165
101667,0.08317033
101669,0.1199219
101674,0.072195075
101675,0.007983688
101678,0.1206111
101682,0.029229118
101686,0.0372286
101697,0.32780734
101700,0.39100483
101711,0.029206028
101714,0.038675264
101715,0.34283456
101728,0.0058221123
101732,0.06295254
101757,0.11422309
101758,0.07516012
101759,0.03735236
