SK_ID_CURR,TARGET
100001,0.040649325
100005,0.20347953
100013,0.06915461
100028,0.021205403
100038,0.18021661
100042,0.13235115
100057,0.017017769
100065,0.05484565
100066,0.012335607
100067,0.16445918
100074,0.031285793
100090,0.04303863
100091,0.14042431
100092,0.054356042
100106,0.04916123
100107,0.15870775
100109,0.052135695
100117,0.029724656
100128,0.11096583
100141,0.061184812
100150,0.040275775
100168,0.0054285782
100169,0.044905573
100170,0.2280457
100171,0.054972183
100172,0.16418235
100184,0.097320616
100187,0.050845347
100212,0.01751073
100222,0.04292845
100223,0.028217189
100232,0.009716604
100241,0.13385768
100245,0.03284054
100253,0.041211445
100256,0.050556578
100271,0.0204056
100278,0.36691234
100280,0.013320259
100306,0.19339475
100311,0.09323366
100312,0.019674368
100330,0.11170532
100331,0.036723945
100352,0.10336453
100358,0.05673515
100367,0.017344559
100382,0.083576664
100384,0.03095256
100385,0.06315483
100386,0.020705963
100399,0.061033357
100404,0.054612223
100416,0.009695012
100422,0.039724678
100426,0.053864516
100438,0.028434942
100444,0.13366474
100445,0.14590605
100446,0.060907997
100447,0.020929584
100450,0.12403426
100466,0.015455229
100483,0.025005437
100484,0.00922306
100494,0.04070043
100510,0.054262623
100512,0.018395646
100517,0.04498629
100548,0.051165916
100551,0.050003424
100552,0.06961491
100553,0.035088606
100561,0.1360665
100568,0.4309581
100569,0.011827585
100591,0.15364464
100592,0.04124184
100602,0.027638426
100607,0.04775533
100613,0.08407496
100617,0.077506766
100618,0.061022077
100622,0.054101177
100625,0.08322936
100677,0.13127317
100699,0.059284113
100702,0.4114861
100711,0.053204637
100729,0.14549693
100740,0.15878119
100744,0.083499484
100745,0.047862228
100747,0.07429869
100751,0.38538343
100752,0.024287213
100753,0.19357464
100754,0.3373603
100760,0.036332373
100762,0.037731033
100763,0.03232175
100765,0.01766517
100770,0.06446333
100772,0.028645197
100777,0.011328164
100791,0.01101781
100792,0.01590031
100797,0.04219626
100823,0.039015796
100826,0.05657415
100830,0.037971802
100836,0.2486336
100872,0.083191834
100910,0.037855156
100913,0.17392936
100918,0.013333985
100931,0.010589137
100952,0.042842735
100953,0.020641645
100965,0.21090059
100970,0.06405037
100982,0.23651911
100983,0.26487777
100984,0.0560756
100987,0.06575621
100997,0.054269154
100998,0.14376362
101002,0.032961372
101005,0.23055507
101008,0.2899942
101020,0.03273378
101021,0.08041722
101024,0.027188465
101025,0.17526859
101026,0.017076736
101031,0.017300557
101041,0.027067846
101051,0.007522825
101055,0.1006813
101056,0.30954227
101057,0.028660938
101064,0.024431169
101079,0.053203862
101087,0.010517076
101090,0.017224325
101092,0.106364205
101097,0.17033675
101099,0.022411922
101107,0.115733445
101118,0.06488774
101125,0.11618499
101126,0.00898107
101128,0.012200269
101136,0.10715302
101140,0.058522046
101149,0.07708267
101160,0.10857388
101169,0.111732855
101181,0.055742823
101186,0.0077589755
101190,0.07181231
101193,0.17861745
101194,0.11207558
101198,0.08660622
101200,0.0059017544
101204,0.027944922
101211,0.051729664
101213,0.048826583
101223,0.031107428
101225,0.13220769
101237,0.054713067
101243,0.12107354
101244,0.06356126
101258,0.026307594
101259,0.08455921
101268,0.09783526
101269,0.05186789
101271,0.026798137
101279,0.021475757
101281,0.22009312
101287,0.06726642
101292,0.05481731
101294,0.042776056
101296,0.08578495
101297,0.010531178
101299,0.014471247
101301,0.05989533
101305,0.11727623
101308,0.0752317
101318,0.019274067
101327,0.13672638
101329,0.0154615855
101332,0.061445598
101337,0.12972471
101343,0.039408047
101345,0.02680359
101346,0.00860527
101353,0.0073887147
101354,0.14942743
101355,0.2124183
101356,0.022625187
101362,0.11342045
101363,0.36153406
101365,0.0079871025
101366,0.08227143
101367,0.27821288
101368,0.015885888
101374,0.11052906
101380,0.010119692
101383,0.033307992
101398,0.018661926
101399,0.20551392
101401,0.30734894
101412,0.06676725
101426,0.0524913
101427,0.47118673
101428,0.17463262
101429,0.10088014
101434,0.027685175
101440,0.31195134
101448,0.116055906
101449,0.048857424
101465,0.040191177
101467,0.035114888
101472,0.041069373
101478,0.3145844
101497,0.07002694
101504,0.020169867
101547,0.03092353
101548,0.09404235
101555,0.09204015
101570,0.015217849
101572,0.033427365
101578,0.05555294
101580,0.12594637
101588,0.13869034
101602,0.060694378
101610,0.0686534
101614,0.053579014
101616,0.039362542
101643,0.15646188
101644,0.021676669
101649,0.017898636
101650,0.06504273
101665,0.017745016
101667,0.096167125
101669,0.1088719
101674,0.08995145
101675,0.013499013
101678,0.12766613
101682,0.039814677
101686,0.055945493
101697,0.30962595
101700,0.3606126
101711,0.030141046
101714,0.042689398
101715,0.3363665
101728,0.012302721
101732,0.06290618
101757,0.10719284
101758,0.09192026
101759,0.046232
101762,0.015200051
101764,0.08533195
101780,0.17109253
101784,0.03532255
101789,0.017219482
101816,0.048944946
101819,0.058135994
101827,0.014700194
101863,0.0719293
101867,0.040632695
101870,0.014287278
101873,0.3546991
101878,0.11145841
101879,0.20854393
101880,0.016803442
101887,0.07045813
101897,0.029703507
101901,0.075066626
101903,0.17055191
101920,0.040624842
101921,0.0125071015
101922,0.12792268
101961,0.09699022
101962,0.054026492
101971,0.061690014
101976,0.31207222
102002,0.14997537
102005,0.015283402
102007,0.27685055
102017,0.013683042
102019,0.14593038
102029,0.013964388
102051,0.2570604
102052,0.0064360653
102054,0.03640396
102062,0.06625479
102067,0.169195
102068,0.07647218
102070,0.093186036
102090,0.09444373
102092,0.03226821
102099,0.05687623
102100,0.04557496
102112,0.16223815
102113,0.037363563
102122,0.096239746
102123,0.015616321
102125,0.011830572
102126,0.14425837
102146,0.012310558
102147,0.06528009
102151,0.03519853
102158,0.06678289
102159,0.04186943
102162,0.07269516
102165,0.034069523
102166,0.041465513
102174,0.017962735
102193,0.2954568
102198,0.113711245
102205,0.18949768
102206,0.006341751
102218,0.04465758
102221,0.039080173
102230,0.09168603
102238,0.03480439
102248,0.045723606
102252,0.17623566
102259,0.0522518
102262,0.14221074
102273,0.043041762
102286,0.10046964
102293,0.0041836104
102294,0.028723774
102296,0.039517958
102298,0.12604792
102303,0.008628607
102309,0.022970174
102315,0.029562332
102340,0.08145225
102342,0.08894554
102344,0.025953213
102346,0.16340527
102347,0.012618556
102374,0.10852377
102380,0.031659007
102387,0.011430531
102393,0.029087193
102403,0.018036362
102413,0.05530651
102414,0.0015308682
102415,0.05397298
102416,0.14942783
102439,0.050876826
102441,0.01193282
102443,0.017380746
102444,0.15634991
102445,0.0821032
102448,0.066946946
102449,0.16108553
102450,0.13650684
102456,0.013375509
102458,0.13080354
102459,0.22408551
102465,0.18105157
102470,0.13666031
102471,0.04266718
102475,0.02867514
102476,0.19481748
102506,0.027832087
102509,0.061767533
102519,0.023153605
102522,0.066423
102545,0.0629604
102549,0.03955305
102562,0.0028682398
102563,0.012832354
102568,0.12353722
102582,0.05008015
102592,0.020715512
102597,0.10807583
102605,0.017421039
102614,0.03519117
102617,0.1911532
102634,0.026584301
102652,0.028556729
102655,0.009536176
102671,0.06349545
102694,0.26925603
102701,0.05043361
102703,0.018605456
102704,0.02044557
102713,0.005537774
102720,0.10861729
102731,0.015110604
102733,0.04483996
102749,0.05050929
102755,0.19854502
102763,0.0021208872
102770,0.049980596
102772,0.075966865
102799,0.1551698
