SK_ID_CURR,TARGET
100001,0.15887447
100005,0.4548158
100013,0.12142587
100028,0.19775185
100038,0.4354461
100042,0.11336436
100057,0.0757913
100065,0.15349561
100066,0.05924693
100067,0.3210538
100074,0.10261269
100090,0.3596011
100091,0.36692184
100092,0.22227791
100106,0.1846559
100107,0.27728048
100109,0.123446666
100117,0.13965128
100128,0.23575251
100141,0.10808043
100150,0.13392574
100168,0.047788884
100169,0.18895741
100170,0.30024198
100171,0.19470583
100172,0.27446923
100184,0.2473732
100187,0.15065333
100212,0.1565631
100222,0.12538916
100223,0.08753428
100232,0.06945807
100241,0.3092817
100245,0.118169524
100253,0.10736968
100256,0.3564616
100271,0.08806135
100278,0.40816167
100280,0.07246909
100306,0.38045356
100311,0.31260705
100312,0.1066784
100330,0.3463934
100331,0.11979602
100352,0.14045472
100358,0.30646574
100367,0.07433338
100382,0.3452654
100384,0.21594886
100385,0.22785805
100386,0.1119929
100399,0.1562079
100404,0.21718542
100416,0.13192248
100422,0.132773
100426,0.16571614
100438,0.13355815
100444,0.37105912
100445,0.30192626
100446,0.2655765
100447,0.112684675
100450,0.25347748
100466,0.05738432
100483,0.08755514
100484,0.098689154
100494,0.23898154
100510,0.5178602
100512,0.12471369
100517,0.09221761
100548,0.13008802
100551,0.16816483
100552,0.17943214
100553,0.08676703
100561,0.42942655
100568,0.7082305
100569,0.07936124
100591,0.22275776
100592,0.12262636
100602,0.09488205
100607,0.15084954
100613,0.2125329
100617,0.32088625
100618,0.30364996
100622,0.2087076
100625,0.30471835
100677,0.35445055
100699,0.14196765
100702,0.64235157
100711,0.2677195
100729,0.35192817
100740,0.37324214
100744,0.22810599
100745,0.1532819
100747,0.4218129
100751,0.7277326
100752,0.16005073
100753,0.6240081
100754,0.47183368
100760,0.17751619
100762,0.30992326
100763,0.18435371
100765,0.049977403
100770,0.26920605
100772,0.111145996
100777,0.099347375
100791,0.11575728
100792,0.05114378
100797,0.10449349
100823,0.11571785
100826,0.20628777
100830,0.18458432
100836,0.47389635
100872,0.13953017
100910,0.22067714
100913,0.38464668
100918,0.124312446
100931,0.035426542
100952,0.15648493
100953,0.07743845
100965,0.4677446
100970,0.15184858
100982,0.3524598
100983,0.4352977
100984,0.34975064
100987,0.26052502
100997,0.15154065
100998,0.35766435
101002,0.15925652
101005,0.43918163
101008,0.48657253
101020,0.10518426
101021,0.19289652
101024,0.095630184
101025,0.504368
101026,0.08112443
101031,0.08335061
101041,0.09734089
101051,0.054381914
101055,0.25259054
101056,0.67559063
101057,0.15651846
101064,0.106969796
101079,0.24629878
101087,0.14933808
101090,0.09612989
101092,0.25921735
101097,0.41507423
101099,0.08090066
101107,0.20699969
101118,0.2295658
101125,0.4045173
101126,0.063046426
101128,0.1200097
101136,0.5276116
101140,0.23957452
101149,0.2225828
101160,0.22228299
101169,0.29786375
101181,0.25129554
101186,0.06764417
101190,0.29394412
101193,0.36334908
101194,0.37369153
101198,0.19385903
101200,0.09964145
101204,0.076629125
101211,0.1748494
101213,0.31381732
101223,0.16414769
101225,0.3727701
101237,0.13824742
101243,0.2139863
101244,0.25629497
101258,0.08797565
101259,0.27389553
101268,0.2704137
101269,0.0723765
101271,0.19627254
101279,0.18885578
101281,0.2691024
101287,0.14377545
101292,0.12802713
101294,0.15603603
101296,0.24550669
101297,0.08436164
101299,0.11999057
101301,0.112503774
101305,0.23359282
101308,0.33131132
101318,0.07010169
101327,0.39278454
101329,0.08337175
101332,0.17543793
101337,0.35384297
101343,0.1098843
101345,0.08944078
101346,0.040914968
101353,0.055847462
101354,0.34400374
101355,0.25162205
101356,0.108633146
101362,0.39750788
101363,0.64987123
101365,0.08418022
101366,0.3539432
101367,0.4706152
101368,0.06897429
101374,0.40973827
101380,0.071077555
101383,0.15660325
101398,0.069648325
101399,0.42803913
101401,0.65989316
101412,0.20763439
101426,0.118020445
101427,0.7308723
101428,0.2608828
101429,0.23768944
101434,0.10459322
101440,0.3702785
101448,0.26935017
101449,0.16312072
101465,0.1969481
101467,0.094923295
101472,0.2149119
101478,0.6333053
101497,0.1819512
101504,0.21746081
101547,0.12718363
101548,0.20842636
101555,0.32873684
101570,0.053913236
101572,0.1506271
101578,0.21980597
101580,0.48398086
101588,0.41634107
101602,0.1796584
101610,0.3529532
101614,0.15156586
101616,0.24860297
101643,0.27839398
101644,0.11779818
101649,0.21974118
101650,0.24492292
101665,0.06431095
101667,0.29453996
101669,0.30716404
101674,0.24148035
101675,0.08253502
101678,0.2580608
101682,0.22758596
101686,0.10837104
101697,0.41850713
101700,0.5642161
101711,0.14937744
101714,0.14693129
101715,0.54028475
101728,0.17289582
101732,0.16340746
101757,0.3032157
101758,0.17201243
101759,0.1291802
101762,0.07586043
101764,0.29885542
101780,0.5096674
101784,0.056666262
101789,0.09150326
101816,0.19019271
101819,0.14662512
101827,0.044618182
101863,0.25001508
101867,0.17817067
101870,0.072991565
101873,0.23710945
101878,0.29855952
101879,0.23886794
101880,0.083798796
101887,0.19504502
101897,0.13637644
101901,0.32500523
101903,0.39872155
101920,0.092591405
101921,0.14266188
101922,0.3535401
101961,0.32621998
101962,0.13971917
101971,0.21860242
101976,0.61532
102002,0.31976077
102005,0.065158084
102007,0.5654227
102017,0.08816624
102019,0.4257122
102029,0.07294447
102051,0.47237706
102052,0.044564623
102054,0.057460085
102062,0.20953776
102067,0.34659827
102068,0.26197836
102070,0.15282144
102090,0.24413309
102092,0.22731367
102099,0.22354338
102100,0.15903187
102112,0.28840634
102113,0.13874273
102122,0.3692275
102123,0.10127855
102125,0.09425314
102126,0.4848067
102146,0.10187748
102147,0.23719463
102151,0.13992181
102158,0.30599996
102159,0.09608774
102162,0.2428051
102165,0.14578065
102166,0.15093784
102174,0.06415427
102193,0.38016483
102198,0.18975672
102205,0.5140483
102206,0.066290915
102218,0.1276904
102221,0.26552773
102230,0.20810224
102238,0.26323912
102248,0.13508756
102252,0.37126145
102259,0.27700648
102262,0.374935
102273,0.14118122
102286,0.23696113
102293,0.08905646
102294,0.13490729
102296,0.1950039
102298,0.48355246
102303,0.11815544
102309,0.08557788
102315,0.16133925
102340,0.16830647
102342,0.28739053
102344,0.10602828
102346,0.31381512
102347,0.08971059
102374,0.10921142
102380,0.11105713
102387,0.08250065
102393,0.16031702
102403,0.10129209
102413,0.21412349
102414,0.076876685
102415,0.13716026
102416,0.37948263
102439,0.1712898
102441,0.123851135
102443,0.08049114
102444,0.28082576
102445,0.31707507
102448,0.18040965
102449,0.24453446
102450,0.4587071
102456,0.10117551
102458,0.25801018
102459,0.43013304
102465,0.17029239
102470,0.5758015
102471,0.09811839
102475,0.16441926
102476,0.5172441
102506,0.21888733
102509,0.17650715
102519,0.08848804
102522,0.115405574
102545,0.15940484
102549,0.16022055
102562,0.02959572
102563,0.06761162
102568,0.45642155
102582,0.21022658
102592,0.14066426
102597,0.3882251
102605,0.12401129
102614,0.08310952
102617,0.29895082
102634,0.22278748
102652,0.09855935
102655,0.035475
102671,0.22571506
102694,0.5136097
102701,0.13024473
102703,0.07032173
102704,0.065262504
102713,0.053673998
102720,0.34357753
102731,0.14237837
102733,0.27732065
102749,0.07090577
102755,0.22710612
102763,0.110285826
102770,0.123555265
102772,0.25554422
102799,0.41893065
102838,0.11066959
102854,0.088834845
102862,0.39399695
102863,0.11229749
102867,0.04932672
102868,0.065219976
102878,0.2573074
102887,0.22753887
102898,0.39015242
102904,0.28912607
102912,0.16819665
102919,0.11057316
102927,0.25499508
102932,0.22338103
102933,0.3708962
102935,0.10137961
102958,0.1522568
102969,0.50279754
102971,0.09614279
102975,0.14521731
102979,0.21099119
102982,0.0728704
102987,0.48031646
102989,0.3082075
102995,0.18374789
102996,0.18974349
103000,0.18323193
103001,0.22926424
103004,0.1916307
103010,0.05483515
103025,0.42904922
103029,0.19044647
103046,0.2628364
103056,0.10422615
103062,0.26960185
103078,0.11762153
103083,0.07142209
103092,0.1422313
103096,0.15620902
103097,0.27977178
103102,0.54849446
103112,0.252717
103132,0.1676549
103144,0.14713922
