SK_ID_CURR,TARGET
100001,0.13962688
100005,0.45977718
100013,0.095294304
100028,0.13169828
100038,0.40991616
100042,0.12583122
100057,0.06773196
100065,0.23517327
100066,0.07562142
100067,0.370846
100074,0.10643675
100090,0.22438326
100091,0.39650902
100092,0.3153575
100106,0.1826464
100107,0.31523004
100109,0.19362916
100117,0.11078789
100128,0.21134228
100141,0.10364167
100150,0.07912888
100168,0.06626734
100169,0.39359123
100170,0.3105874
100171,0.20419495
100172,0.3068577
100184,0.22165884
100187,0.1501622
100212,0.17094167
100222,0.1560462
100223,0.08513859
100232,0.06014258
100241,0.39920837
100245,0.09590672
100253,0.104613945
100256,0.39275578
100271,0.093094036
100278,0.45681724
100280,0.07075053
100306,0.50256467
100311,0.40657175
100312,0.07792772
100330,0.3294132
100331,0.13841543
100352,0.17592524
100358,0.32772493
100367,0.10845867
100382,0.26357007
100384,0.24351546
100385,0.2641838
100386,0.103771865
100399,0.15473662
100404,0.23800144
100416,0.17407711
100422,0.12728673
100426,0.14021456
100438,0.115455285
100444,0.32815474
100445,0.33586568
100446,0.25614688
100447,0.10770682
100450,0.3377428
100466,0.06751941
100483,0.08632244
100484,0.075295836
100494,0.19620377
100510,0.40468013
100512,0.08665743
100517,0.099098526
100548,0.14589736
100551,0.2034414
100552,0.2001886
100553,0.06661214
100561,0.28217292
100568,0.66788334
100569,0.08783958
100591,0.27048874
100592,0.13503146
100602,0.10509162
100607,0.19063021
100613,0.20934762
100617,0.41591835
100618,0.2972704
100622,0.1738194
100625,0.34092867
100677,0.33850804
100699,0.13444978
100702,0.66305894
100711,0.20154355
100729,0.37777993
100740,0.35032636
100744,0.2560648
100745,0.18107411
100747,0.38750064
100751,0.7079504
100752,0.20166011
100753,0.5721997
100754,0.41003358
100760,0.13452193
100762,0.2877255
100763,0.14369088
100765,0.050035186
100770,0.2498503
100772,0.08954883
100777,0.122534275
100791,0.09339148
100792,0.061747096
100797,0.10082334
100823,0.10414769
100826,0.2243144
100830,0.14280058
100836,0.42527744
100872,0.13524893
100910,0.22252268
100913,0.37751746
100918,0.1742901
100931,0.044576474
100952,0.10933567
100953,0.050730087
100965,0.4789152
100970,0.13990785
100982,0.2696288
100983,0.46790886
100984,0.27486292
100987,0.23451513
100997,0.14704412
100998,0.32862404
101002,0.15303656
101005,0.516893
101008,0.4537529
101020,0.1278061
101021,0.2651747
101024,0.14247915
101025,0.41739586
101026,0.09815509
101031,0.07636116
101041,0.055352747
101051,0.0781538
101055,0.27712977
101056,0.66561407
101057,0.10744724
101064,0.11205321
101079,0.18808411
101087,0.1717821
101090,0.09455169
101092,0.20261532
101097,0.50003713
101099,0.085224
101107,0.20902298
101118,0.21362166
101125,0.48791867
101126,0.08929196
101128,0.08093311
101136,0.47993338
101140,0.2381717
101149,0.24888496
101160,0.2754014
101169,0.3072709
101181,0.16901615
101186,0.052829806
101190,0.31676137
101193,0.3578259
101194,0.39740092
101198,0.20438029
101200,0.11706304
101204,0.078122474
101211,0.16587532
101213,0.32920843
101223,0.12928188
101225,0.30189392
101237,0.17842539
101243,0.17471108
101244,0.2926957
101258,0.08480853
101259,0.30568472
101268,0.43780023
101269,0.07697445
101271,0.26034656
101279,0.19215344
101281,0.30284476
101287,0.1608317
101292,0.13973974
101294,0.16161676
101296,0.25546315
101297,0.07092401
101299,0.1129287
101301,0.12615585
101305,0.26323527
101308,0.32764304
101318,0.0623902
101327,0.37203526
101329,0.07372989
101332,0.2182945
101337,0.28818932
101343,0.098521404
101345,0.10598282
101346,0.047276262
101353,0.065315746
101354,0.42129833
101355,0.36321166
101356,0.14813516
101362,0.45553926
101363,0.5966457
101365,0.11891907
101366,0.29084545
101367,0.51478577
101368,0.052518863
101374,0.32929894
101380,0.08053195
101383,0.16608706
101398,0.070450455
101399,0.40813804
101401,0.69586426
101412,0.25918075
101426,0.083976306
101427,0.7126576
101428,0.28166902
101429,0.29435983
101434,0.09665047
101440,0.36335188
101448,0.33351317
101449,0.22671124
101465,0.24549676
101467,0.064590365
101472,0.22536825
101478,0.50512075
101497,0.19116472
101504,0.26424646
101547,0.10019981
101548,0.24361002
101555,0.331691
101570,0.049488317
101572,0.16468254
101578,0.20567004
101580,0.48754433
101588,0.3768385
101602,0.1950978
101610,0.3623781
101614,0.13165058
101616,0.27251318
101643,0.29640654
101644,0.13239938
101649,0.20738572
101650,0.19036405
101665,0.072728686
101667,0.35935724
101669,0.20547014
101674,0.17351763
101675,0.04410834
101678,0.2634108
101682,0.23999532
101686,0.12892509
101697,0.53334886
101700,0.49244502
101711,0.180968
101714,0.15349907
101715,0.5622778
101728,0.13226385
101732,0.16810833
101757,0.41221014
101758,0.20111516
101759,0.124912426
101762,0.105301
101764,0.35416248
101780,0.58616763
101784,0.06375057
101789,0.070056476
101816,0.24038592
101819,0.09112879
101827,0.048132904
101863,0.30732533
101867,0.16911507
101870,0.062558874
101873,0.34029654
101878,0.24068247
101879,0.32047403
101880,0.07584546
101887,0.20705058
101897,0.15459378
101901,0.38884836
101903,0.43992493
101920,0.08208783
101921,0.12576795
101922,0.31120947
101961,0.36707506
101962,0.10875714
101971,0.26304105
101976,0.5530115
102002,0.31379864
102005,0.06952124
102007,0.53450084
102017,0.082577676
102019,0.4835747
102029,0.05037496
102051,0.45787486
102052,0.05009465
102054,0.046780284
102062,0.17848295
102067,0.3722814
102068,0.23216672
102070,0.14026646
102090,0.23594247
102092,0.20433573
102099,0.20807065
102100,0.12848493
102112,0.3019973
102113,0.1907804
102122,0.35903108
102123,0.15305224
102125,0.11266264
102126,0.58154505
102146,0.08698082
102147,0.2413891
102151,0.12592271
102158,0.3293766
102159,0.07056066
102162,0.17845494
102165,0.13265504
102166,0.12568855
102174,0.07347435
102193,0.3894303
102198,0.12633677
102205,0.47856966
102206,0.057103623
102218,0.16469507
102221,0.3171115
102230,0.21985072
102238,0.2142515
102248,0.14681114
102252,0.55426705
102259,0.21280643
102262,0.39656878
102273,0.13824627
102286,0.25431502
102293,0.083687134
102294,0.11598499
102296,0.18995833
102298,0.4227346
102303,0.07733207
102309,0.07965646
102315,0.24754634
102340,0.1940061
102342,0.26335973
102344,0.10363774
102346,0.26849797
102347,0.10389428
102374,0.14003268
102380,0.088284165
102387,0.06391726
102393,0.156877
102403,0.12510063
102413,0.15081428
102414,0.07330328
102415,0.1083739
102416,0.40267915
102439,0.14143887
102441,0.10387417
102443,0.08481682
102444,0.3260973
102445,0.2956137
102448,0.18166918
102449,0.26199937
102450,0.4932079
102456,0.110494815
102458,0.25183538
102459,0.32555714
102465,0.076994576
102470,0.5163132
102471,0.094136566
102475,0.14103104
102476,0.4952748
102506,0.20722894
102509,0.15243727
102519,0.10733658
102522,0.19054806
102545,0.18458265
102549,0.1687887
102562,0.048482012
102563,0.05258382
102568,0.47694317
102582,0.20467463
102592,0.09656605
102597,0.40005478
102605,0.16202082
102614,0.05868593
102617,0.28078908
102634,0.30071488
102652,0.121637054
102655,0.05258098
102671,0.22933184
102694,0.57390463
102701,0.16696908
102703,0.07021836
102704,0.061373092
102713,0.046398003
102720,0.3444734
102731,0.12321905
102733,0.27716416
102749,0.06577021
102755,0.18502006
102763,0.1333902
102770,0.14539392
102772,0.25679898
102799,0.3801005
102838,0.080703504
102854,0.097046115
102862,0.39201522
102863,0.114830844
102867,0.07553363
102868,0.07104358
102878,0.20356146
102887,0.249893
102898,0.4517664
102904,0.23995495
102912,0.16809869
102919,0.12753208
102927,0.33420923
102932,0.19754016
102933,0.41648105
102935,0.10838261
102958,0.18286794
102969,0.56726
102971,0.09463958
102975,0.14034362
102979,0.22221464
102982,0.085258804
102987,0.48850188
102989,0.30192733
102995,0.14031498
102996,0.16799787
103000,0.2355469
103001,0.20611857
103004,0.14895964
103010,0.053110026
103025,0.46599004
103029,0.31753132
103046,0.22648688
103056,0.12851399
103062,0.20402303
103078,0.09316378
103083,0.06765829
103092,0.1529085
103096,0.16438138
103097,0.30133903
103102,0.513309
103112,0.25566778
103132,0.20453857
103144,0.1684435
103145,0.23636079
103146,0.07420596
103147,0.25040808
103158,0.13859285
103171,0.24560243
103173,0.13807873
103184,0.10620629
103195,0.417233
103196,0.18724513
103206,0.07582182
103230,0.20864226
103231,0.3573068
103232,0.06160258
103239,0.39473647
103240,0.26574063
103243,0.059611592
103252,0.21549454
103258,0.2147651
103259,0.5162978
103279,0.056480315
103280,0.044149954
103286,0.17997587
103287,0.7006286
103290,0.07544088
103298,0.08488052
103315,0.17236811
103319,0.039230336
103334,0.38665092
103336,0.18745787
103345,0.15184124
103368,0.08111001
103371,0.43045837
103377,0.118780635
103398,0.062717274
103404,0.16303729
103408,0.48531762
103410,0.25642467
103418,0.12667897
103420,0.35753918
