SK_ID_CURR,TARGET
100001,0.10659948599999998
100005,0.295021268
100013,0.06224722740000001
100028,0.0412663694
100038,0.255691468
100042,0.131011246
100057,0.0266655264
100065,0.0708934182
100066,0.03909990383999999
100067,0.27360786600000003
100074,0.0738301834
100090,0.0684896862
100091,0.29353226800000004
100092,0.1301916628
100106,0.08793917159999999
100107,0.227982012
100109,0.11003381799999999
100117,0.0432590158
100128,0.14814535600000003
100141,0.064283926
100150,0.0700491438
100168,0.032201362600000005
100169,0.09871106040000001
100170,0.37691762800000006
100171,0.0702933718
100172,0.24600201799999996
100184,0.135597744
100187,0.122803999
100212,0.0515949288
100222,0.055868393200000005
100223,0.0680793864
100232,0.0237091268
100241,0.24087935199999996
100245,0.05729935600000001
100253,0.0909817276
100256,0.146089642
100271,0.0268180528
100278,0.45481467999999997
100280,0.024952078800000003
100306,0.284982086
100311,0.1354768104
100312,0.0365095416
100330,0.1763766724
100331,0.065250892
100352,0.18533441799999997
100358,0.11255251000000001
100367,0.0440617476
100382,0.19034476600000003
100384,0.1762569212
100385,0.12695372800000002
100386,0.05717611919999999
100399,0.08559775200000001
100404,0.07960997
100416,0.0344121614
100422,0.0835185564
100426,0.06910449760000001
100438,0.049712840800000005
100444,0.2135616264
100445,0.227708298
100446,0.10703039799999998
100447,0.0574933344
100450,0.21708650200000001
100466,0.030186704800000005
100483,0.0397978738
100484,0.03252645442
100494,0.087712383
100510,0.18283819
100512,0.022642546
100517,0.050303678000000004
100548,0.060838594
100551,0.091343148
100552,0.1254386276
100553,0.05074898000000001
100561,0.28990271999999995
100568,0.526428056
100569,0.0214143456
100591,0.218024658
100592,0.054416764000000006
100602,0.07007637039999999
100607,0.1297745564
100613,0.1625512204
100617,0.164325077
100618,0.10625065200000001
100622,0.10658946320000001
100625,0.124926663
100677,0.229160032
100699,0.07151683420000002
100702,0.48712272999999995
100711,0.0962880672
100729,0.201687566
100740,0.32550060000000003
100744,0.19392882239999998
100745,0.107494086
100747,0.15993040000000003
100751,0.44271806
100752,0.06806787919999999
100753,0.321345002
100754,0.416596416
100760,0.0656911652
100762,0.125269099
100763,0.060991464
100765,0.0350886184
100770,0.1364366036
100772,0.060497841000000004
100777,0.041187272999999996
100791,0.04338763960000001
100792,0.0272397265
100797,0.057381056
100823,0.059852489999999994
100826,0.0745326416
100830,0.0995194318
100836,0.339831522
100872,0.16389628400000003
100910,0.0898249968
100913,0.192904452
100918,0.0462082866
100931,0.039362905600000005
100952,0.0470544382
100953,0.0517957526
100965,0.31336149199999996
100970,0.08766399979999999
100982,0.36933785999999996
100983,0.39370499200000003
100984,0.08814251840000001
100987,0.108257196
100997,0.11219167760000001
100998,0.337560984
101002,0.0672902776
101005,0.34668283599999994
101008,0.46618478800000007
101020,0.0748861808
101021,0.10098598800000001
101024,0.074207523
101025,0.340847852
101026,0.0433092708
101031,0.0280592256
101041,0.0346422894
101051,0.01670920584
101055,0.1433564144
101056,0.4020078000000001
101057,0.06611505520000001
101064,0.0372944336
101079,0.1397735576
101087,0.0197600168
101090,0.05905606319999999
101092,0.17809026199999997
101097,0.273942514
101099,0.044608247799999994
101107,0.167830822
101118,0.080335128
101125,0.186806452
101126,0.0200559962
101128,0.02445163516
101136,0.139016636
101140,0.20661931200000003
101149,0.14298064440000002
101160,0.20813240100000002
101169,0.324849893
101181,0.094832488
101186,0.01705107492
101190,0.070153407
101193,0.19566127000000003
101194,0.162659622
101198,0.169826034
101200,0.05216104802
101204,0.0428060334
101211,0.1184107762
101213,0.11064993899999999
101223,0.0948590126
101225,0.222663744
101237,0.0911931182
101243,0.174929406
101244,0.12359965579999999
101258,0.033222088999999996
101259,0.229854919
101268,0.23452220799999998
101269,0.0713901148
101271,0.0569522632
101279,0.059567249
101281,0.36084399200000006
101287,0.06264054
101292,0.0691983268
101294,0.0619091296
101296,0.16090114999999997
101297,0.02305728584
101299,0.039551667400000004
101301,0.1006811058
101305,0.20047355200000003
101308,0.224455482
101318,0.024851179200000004
101327,0.331462924
101329,0.0301577646
101332,0.13922759880000002
101337,0.161845664
101343,0.0573251804
101345,0.0481834468
101346,0.02216314122
101353,0.02997557638
101354,0.258516884
101355,0.26570959
101356,0.053192908600000005
101362,0.1477888724
101363,0.54548466
101365,0.024462707999999996
101366,0.13170825
101367,0.37219204000000006
101368,0.026102139199999996
101374,0.249439938
101380,0.032430380999999994
101383,0.06299470680000001
101398,0.0387409848
101399,0.334186268
101401,0.384707888
101412,0.079152609
101426,0.09495927
101427,0.563596776
101428,0.257156266
101429,0.26152268040000004
101434,0.0482033602
101440,0.3118568
101448,0.17292331400000002
101449,0.09783413999999999
101465,0.067838652
101467,0.059730418800000004
